@@,itemlabel,item,startdate,enddate
->,Яўген Вячаслававіч Абаленскі->Яўген Абаленскі,Q10444907,2008-10-27->2012-10-18,2016-10-10
->,Інеса Анатольеўна Кляшчук->Інеса Кляшчук,Q11712387,2012-10-18,2016-10-10
---,Іван Багатка,Q11714376,2008-10-27,2012-11-18
->,Мікалай Леанідавіч Самасейка->Мікалай Самасейка,Q11780622,2012-10-18,2016-10-10
->,Марат Генадзьевіч Жылінскі->Марат Жылінскі,Q13031398,2012-10-18,2016-10-10
->,Алена Пятроўна Бераснева->Алена Бераснева,Q14393799,2012-10-18,2016-10-10
->,Уладзімір Аляксандравіч Базанаў->Уладзімір Базанаў,Q14394031,2012-10-18,2016-10-10
->,Аляксандр Пятровіч Мякіннік->Аляксандр Мякіннік,Q14421992,2012-10-18,2016-10-10
->,Мікалай Фёдаравіч Рассоха->Мікалай Расоха,Q14422105,2012-10-18,2016-10-10
->,Адам Башкоў->Адам Вашкоў,Q14917844,2012-11-18->2012-10-18,2016-10-10
->,Наталля Анатольеўна Клімовіч->Наталля Клімовіч,Q14918190,2012-10-18,2016-10-10
->,Аляксандр Мікалаевіч Сцяцко->Аляксандр Сцяцко,Q14918481,2012-10-18,2016-10-10
->,Людміла Віктараўна Старасціна->Людміла Старасціна,Q14918514,2012-10-18,2016-10-10
->,Пётр Мікалаевіч Шостак->Пётр Шостак,Q14918527,2012-10-18,2016-10-10
->,Зыгмунд Антонавіч Валявач->Зыгмунд Валявач,Q14918565,2012-10-18,2016-10-10
->,Віктар Іванавіч Валюшыцкі->Віктар Валюшыцкі,Q14918570,2012-10-18,2016-10-10
->,Валерый Аляксеевіч Жмайлік->Валерый Жмайлік,Q14918628,2012-10-18,2016-10-10
->,Уладзімір Васільевіч Краўцоў->Уладзімір Краўцоў,Q17044743,2012-10-18,2016-10-10
->,Аляксандр Веніямінавіч Мяжуеў->Аляксандр Мяжуеў,Q17044887,2012-10-18,2016-10-10
->,Уладзімір Паўлавіч Андрэйчанка->Уладзімір Андрэйчанка,Q2029677,2008-10-27->2012-10-18,NULL->2016-10-10
->,Аляксей Фёдаравіч Кузьміч->Аляксей Кузьміч,Q25536447,2012-10-18,2016-10-10
->,Валерый Іванавіч Гушча->Валерый Гушча,Q26897631,2012-10-18,2016-10-10
->,Анатоль Сцяпанавіч Бойка->Анатоль Бойка,Q26897632,2012-10-18,2016-10-10
->,Валерый Анатольевіч Барадзеня->Валерый Барадзеня,Q26897633,2012-10-18,2016-10-10
->,Валянціна Ігнацьеўна Верас->Валянціна Верас,Q26897634,2012-10-18,2016-10-10
->,Аляксандр Анатольевіч Валчанкоў->Аляксандр Ваўчанкоў,Q26897635,2012-10-18,2016-10-10
->,Валерый Уладзіміравіч Гайдукевіч->Валерый Гайдукевіч,Q26897636,2012-10-18,2016-10-10
->,Таіса Іванаўна Данілевіч->Таіса Данілевіч,Q26897637,2012-10-18,2016-10-10
->,Уладзімір Міхайлавіч Дзедушкін->Уладзімір Дзедушкін,Q26897639,2012-10-18,2016-10-10
->,Людміла Анатольеўна Дабрыніна->Людміла Дабрыніна,Q26897640,2012-10-18,2016-10-10
->,Юрый Іванавіч Дарагакупец->Юрый Дарагакупец,Q26897641,2012-10-18,2016-10-10
->,Сяргей Веніямінавіч Дудкін->Сяргей Дудкін,Q26897642,2012-10-18,2016-10-10
->,Леанід Аляксеевіч Ермантовіч->Леанід Ермантовіч,Q26897643,2012-10-18,2016-10-10
->,Мікалай Міхайлавіч Іванчанка->Мікалай Іванчанка,Q26897644,2012-10-18,2016-10-10
->,Леанід Мікалаевіч Кавалевіч->Леанід Кавалевіч,Q26897645,2012-10-18,2016-10-10
->,Валерый Уладзіміравіч Кокаш->Валерый Кокаш,Q26897646,2012-10-18,2016-10-10
