position,person,personID,start,end
member of the Supreme Soviet of Belarus,Alexander Lukashenko,Q2866,1990,
member of the Supreme Soviet of Belarus,Viktar Kuchynski,Q9373952,1990-05-16,2001-01-09
member of the Supreme Soviet of Belarus,Wasil Szłyndzikau,Q15174189,1996,2000
member of the Supreme Soviet of Belarus,Waleryj Lipkin,Q100936370,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Iwan Ciareszka,Q11714391,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Marat Afanasyew,Q11767299,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Nina Cielabuk,Q11792285,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Pyotr Kaluhin,Q11817616,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Pyotr Zhushma,Q11818363,1996-01-09,2000-01-09
member of the Supreme Soviet of Belarus,Juryi Malumau,Q13033540,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Vasil Sakovich,Q13133004,1996-01-09,2000-01-09
member of the Supreme Soviet of Belarus,Uładzimir Hryhorjeu,Q13134219,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Mieczysłau Hiruć,Q13564788,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Vyacheslav Kebich,Q1361912,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Mikalai Kutsko,Q14336753,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Leanid Rachkou,Q14917058,1996-01-09,2000-01-09
member of the Supreme Soviet of Belarus,Anatoly Malakhouski,Q14918307,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Vasil Lukyanovich,Q15070629,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Uladzimir Aleksandrovich,Q15978960,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Henadz Alyakseenka,Q16547619,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Raman Ananyeu,Q16603015,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alyaksandr Azarchankau,Q17181577,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Yuryi Astapchanka,Q17189397,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Ihar Anushkin,Q17254804,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Mikhail Anikeeu,Q17324802,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Mikhail Ban',Q18233115,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alyaksandr Apalonik,Q18324688,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Barys Bikinin,Q18325097,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Valeryi Novak,Q18325098,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Mikalay Karpievich,Q18325099,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Ryhor Prakapovich,Q18325100,1996-01-09,
member of the Supreme Soviet of Belarus,Valyantsina Samuseva,Q18398029,1996-01-09,2000-01-09
member of the Supreme Soviet of Belarus,Ruslan Ihnatsishchau,Q18398031,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Henadziy Mirhalouski,Q18398046,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alyaksandr Dubko,Q18420962,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alyaksandr Dudko,Q18420963,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alaksandr Kapshai,Q18420965,1996-01-09,2001-01-09
member of the Supreme Soviet of Belarus,Alyaksandr Valakhanovich,Q18420967,1996-01-09,2000-01-09
