item,itemLabel,startDate,endDate
Q10444907,Яўген Абаленскі,2008-10-27,2012-10-18
Q9367670,Уладзімір Адашкевіч,2008-10-27,2012-10-18
Q11780614,Мікалай Андрайчук,2008-10-27,2012-10-18
Q2029677,Уладзімір Андрэйчанка,2008-10-27,2012-10-18
Q14835239,Ганна Анішчук,2008-10-27,2012-10-18
Q9144024,Аляксандр Антаненка,2008-10-27,2012-10-18
Q11712032,Іна Антонава,2008-10-27,2012-10-18
Q11723344,Яўген Арцюшэнка,2008-10-27,2012-10-18
Q9353991,Таццяна Асмалоўская,2008-10-27,2012-10-18
Q9373947,Віктар Аўчыннікаў,2008-10-27,2012-10-18
Q11714376,Іван Багатка,2008-10-27,2012-10-18
Q9394017,Ларыса Багдановіч,2008-10-27,2012-10-18
Q9371377,Васіль Байкоў,2008-10-27,2012-10-18
Q9367674,Уладзімір Батан,2008-10-27,2012-10-18
Q9355404,Тамара Белкіна,2008-10-27,2012-10-18
Q14917863,Марыя Бірукова,2008-10-27,2012-10-18
Q9259568,Піліп Богуш,2008-10-27,2012-10-18
Q9375489,Віталь Бусько,2008-10-27,2012-10-18
Q9144028,Аляксандр Бяляеў,2008-10-27,2012-10-18
Q24924995,Анатоль Ваньковіч,2008-10-27,2012-10-18
Q9367697,Уладзімір Васіленка,2008-10-27,2012-10-18
Q9394020,Ларыса Вершаловіч,2008-10-27,2012-10-18
Q9371387,Васіль Вусік,2008-10-27,2012-10-18
Q9144085,Аляксандр Высоцкі,2008-10-27,2012-10-18
Q41860,Алег Вялічка,2008-10-27,2012-10-18
Q11780616,Мікалай Гарбачонак,2008-10-27,2012-10-18
Q9150624,Анатолій Глаз,2008-10-27,2012-10-18
Q84314157,Таццяна Голубева,2008-10-27,2012-10-18
Q26897749,Генадзь Грыцкевіч,2008-10-27,2012-10-18
Q9373951,Віктар Гумінскі,2008-10-27,2012-10-18
Q9371380,Васіль Гур’янаў,2008-10-27,2012-10-18
Q3919171,Генадзь Давыдзька,2008-10-27,2012-10-18
Q11709741,Георгій Дашкевіч,2008-10-27,2012-10-18
Q9147007,Алена Дзікавіцкая,2008-10-27,2012-10-18
Q9291990,Генадзь Дзямідчык,2008-10-27,2012-10-18
Q735582,Уладзімір Жарэла,2008-10-27,2012-10-18
Q11780621,Мікалай Жгун,2008-10-27,2012-10-18
Q9370087,Валянціна Жураўская,2008-10-27,2012-10-18
Q9144087,Аляксандр Зазуля,2008-10-27,2012-10-18
Q9367702,Уладзімір Здановіч,2008-10-27,2012-10-18
Q3918889,Валерый Іваноў,2008-10-27,2012-10-18
Q9163305,Ала Ісачэнка,2008-10-27,2012-10-18
Q9353995,Таццяна Ісачанка,2008-10-27,2012-10-18
Q26897645,Леанід Кавалевіч,2008-10-27,2012-10-18
Q9370083,Валянціна Кавалёва,2008-10-27,2012-10-18
Q262216,Мікалай Казак,2008-10-27,2012-10-18
Q11723346,Яўген Казімірчык,2008-10-27,2012-10-18
Q11684848,Аляксей Казлоў,2008-10-27,2012-10-18
Q9250617,Эдуард Казура,2008-10-27,2012-10-18
Q9336219,Сяргей Канопліч,2008-10-27,2012-10-18
Q28016609,Ігар Карпенка,2008-10-27,2012-10-18
Q9367678,Уладзімір Карпяк,2008-10-27,2012-10-18
Q11778197,Мечыслаў Касцюк,2008-10-27,2012-10-18
Q9355410,Тамара Клебан,2008-10-27,2012-10-18
Q11712387,Інеса Кляшчук,2008-10-27,2012-10-18
Q9303797,Раман Корап,2008-10-27,2012-10-18
